UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
222,26,0,0.3369565217391254,0.345679012345684,0.9064649243466301,0.08955223880597007,0.6047430830039525,0,0,0,0,0,0
223,1093,1,0.3369565217391254,0.3580246913580324,0.1870701513067401,0.5309168443496802,0.6245059288537549,0,0,0,0,0,0
224,1094,1,0.3369565217391254,0.3580246913580324,0.5515818431911965,0.30490405117270786,0.6324110671936758,0,0,0,0,0,0
225,1095,1,0.3260869565217347,0.3580246913580324,0.5722145804676755,0.19616204690831554,0.6403162055335968,0,0,0,0,0,0
226,1096,1,0.3260869565217347,0.345679012345684,0.26685006877579087,0.718550106609808,0.6482213438735177,0,0,0,0,0,0
227,1097,1,0.3260869565217347,0.33333333333333565,0.22145804676753778,0.6204690831556503,0.6561264822134387,0,0,0,0,0,0
228,1098,1,0.3260869565217347,0.345679012345684,0.5103163686382395,0.3411513859275053,0.6640316205533596,0,0,0,0,0,0
229,6738,2,0.3260869565217347,0.345679012345684,0.6341127922971115,0.3624733475479745,0.6719367588932806,0,0,0,0,0,0
230,1099,1,0.3260869565217347,0.345679012345684,0.5089408528198076,0.257995735607676,0.683794466403162,0,0,0,0,0,0
231,1100,1,0.3260869565217347,0.3580246913580324,0.5529573590096288,0.3134328358208955,0.691699604743083,0,0,0,0,0,0
232,1101,1,0.3260869565217347,0.33333333333333565,0.33012379642365897,0.490405117270789,0.6996047430830039,0,0,0,0,0,0
233,1102,1,0.315217391304344,0.33333333333333565,0.3521320495185696,0.5863539445628999,0.7075098814229248,0,0,0,0,0,0
234,1103,1,0.315217391304344,0.33333333333333565,0.4731774415405776,0.3155650319829424,0.7154150197628457,0,0,0,0,0,0
235,1104,1,0.315217391304344,0.33333333333333565,0.42640990371389265,0.4861407249466951,0.7233201581027667,0,0,0,0,0,0
236,6739,2,0.3043478260869534,0.32098765432099435,0.7042640990371392,0.2899786780383795,0.7312252964426877,0,0,0,0,0,0
237,1105,1,0.3043478260869534,0.32098765432099435,0.44979367262723535,0.396588486140725,0.7430830039525691,0,0,0,0,0,0
238,6740,2,0.29347826086956263,0.2962962962963046,0.5281980742778543,0.3518123667377399,0.7509881422924901,0,0,0,0,0,0
239,1106,1,0.28260869565216484,0.2962962962963046,0.3094910591471802,0.6439232409381662,0.7628458498023715,0,0,0,0,0,0
240,1107,1,0.29347826086956263,0.30864197530864595,0.6093535075653369,0.22388059701492535,0.7707509881422925,0,0,0,0,0,0
241,6741,2,0.29347826086956263,0.2962962962963046,0.23521320495185694,0.6716417910447762,0.7786561264822134,0,0,0,0,0,0
242,1108,1,0.29347826086956263,0.2962962962963046,0.8376891334250343,0.08955223880597007,0.7905138339920948,0,0,0,0,0,0
243,1109,1,0.29347826086956263,0.30864197530864595,0.24759284731774425,0.8251599147121536,0.7984189723320158,0,0,0,1,0,1
244,1110,1,0.29347826086956263,0.30864197530864595,0.37689133425034393,0.5117270788912581,0.8063241106719367,0,0,0,0,0,0
245,6742,2,0.29347826086956263,0.30864197530864595,0.31224209078404397,0.6183368869936036,0.8142292490118577,0,0,0,0,0,0
246,6743,2,0.28260869565216484,0.2962962962963046,0.6313617606602477,0.24093816631130063,0.826086956521739,0,0,0,0,0,0
247,1111,1,0.28260869565216484,0.2962962962963046,0.5735900962861074,0.2857142857142857,0.8379446640316205,0,0,0,0,0,0
248,1112,1,0.29347826086956263,0.30864197530864595,0.41403026134800536,0.5415778251599148,0.8458498023715413,0,0,0,0,0,0
249,1113,1,0.29347826086956263,0.32098765432099435,0.26685006877579087,0.7825159914712153,0.8537549407114624,0,0,0,1,0,1
250,1114,1,0.29347826086956263,0.32098765432099435,0.32599724896836313,0.769722814498934,0.8616600790513833,0,0,0,1,0,1
251,1115,1,0.29347826086956263,0.32098765432099435,0.6795048143053646,0.26865671641791045,0.0,0,0,0,0,0,0
252,6744,2,0.29347826086956263,0.30864197530864595,0.40990371389270974,0.4797441364605544,0.007905138339920903,0,0,0,0,0,0
253,1116,1,0.29347826086956263,0.30864197530864595,0.6217331499312242,0.33475479744136455,0.01976284584980237,0,0,0,0,0,0
254,1117,1,0.29347826086956263,0.30864197530864595,0.2599724896836313,0.5991471215351815,0.027667984189723327,0,0,0,0,0,0
255,1118,1,0.29347826086956263,0.30864197530864595,0.4759284731774418,0.37953091684434964,0.035573122529644285,0,0,0,0,0,0
256,1119,1,0.29347826086956263,0.30864197530864595,0.4415405777166437,0.43283582089552236,0.043478260869565244,0,0,0,0,0,0
257,1120,1,0.3043478260869534,0.32098765432099435,0.22420907840440174,0.9147121535181235,0.05138339920948615,0,0,0,0,0,0
258,1121,1,0.29347826086956263,0.2839506172839491,0.6148555708390648,0.20042643923240933,0.059288537549407105,0,0,0,0,0,0
259,1122,1,0.3043478260869534,0.30864197530864595,0.4319119669876206,0.37953091684434964,0.06719367588932806,0,0,0,0,0,0
260,6745,2,0.3043478260869534,0.30864197530864595,0.34662998624484187,0.933901918976546,0.07509881422924902,0,0,1,0,0,1
261,6746,2,0.315217391304344,0.32098765432099435,0.4869325997248968,0.6183368869936036,0.08695652173913043,0,0,0,0,0,0
262,1123,1,0.3043478260869534,0.30864197530864595,0.6685006877579092,0.255863539445629,0.09881422924901179,0,0,0,0,0,0
263,6747,2,0.3043478260869534,0.30864197530864595,0.7812929848693262,0.1428571428571428,0.1067193675889328,0,0,0,0,0,0
264,6748,2,0.29347826086956263,0.2962962962963046,0.5763411279229711,0.2601279317697227,0.11857707509881421,0,0,0,0,0,0
265,1124,1,0.3043478260869534,0.30864197530864595,0.3053645116918844,0.5842217484008527,0.13043478260869568,0,0,0,0,0,0
266,1125,1,0.29347826086956263,0.2962962962963046,0.39339752407152684,0.3624733475479745,0.13833992094861658,0,0,0,0,0,0
267,27,0,0.29347826086956263,0.2962962962963046,0.3741403026134802,0.5031982942430705,0.14624505928853754,0,0,0,0,0,0
269,28,0,0.28260869565216484,0.2839506172839491,0.8693259972489682,0.10021321961620466,0.17391304347826086,0,0,0,0,0,0
270,1126,1,0.29347826086956263,0.2839506172839491,0.4896836313617605,0.36034115138592754,0.19367588932806323,0,0,0,0,0,0
271,29,0,0.29347826086956263,0.2839506172839491,0.48418156808803303,0.4157782515991471,0.20158102766798416,0,0,0,0,0,0
272,6749,2,0.3043478260869534,0.2962962962963046,0.3906464924346631,0.44136460554371,0.22134387351778656,0,0,0,0,0,0
273,1127,1,0.3043478260869534,0.2962962962963046,0.4346629986244843,0.43283582089552236,0.23320158102766797,0,0,0,0,0,0
274,1128,1,0.3043478260869534,0.2839506172839491,0.3548830811554333,0.5522388059701493,0.24110671936758893,0,0,0,0,0,0
275,1129,1,0.3043478260869534,0.2839506172839491,0.6657496561210454,0.17910447761194032,0.24901185770750986,0,0,0,0,0,0
276,1130,1,0.29347826086956263,0.2839506172839491,0.3204951856946354,0.7377398720682303,0.2569169960474308,0,0,0,0,0,0
277,6750,2,0.29347826086956263,0.27160493827160076,0.8005502063273728,0.13859275053304904,0.26482213438735175,0,0,0,0,0,0
278,30,0,0.29347826086956263,0.2839506172839491,0.4277854195323245,0.652452025586354,0.27667984189723316,0,0,0,0,0,0
279,6751,2,0.29347826086956263,0.2839506172839491,0.6217331499312242,0.1982942430703624,0.2964426877470355,0,0,0,0,0,0
280,1131,1,0.29347826086956263,0.2962962962963046,0.8954607977991746,0.07036247334754792,0.308300395256917,0,0,0,0,0,0
281,6752,2,0.3043478260869534,0.2962962962963046,0.3961485557083906,0.5031982942430705,0.3162055335968379,0,0,0,0,0,0
282,1132,1,0.3043478260869534,0.2839506172839491,0.6299862448418159,0.34968017057569295,0.32806324110671936,0,0,0,0,0,0
283,6753,2,0.3043478260869534,0.2962962962963046,0.3053645116918844,0.6332622601279317,0.3359683794466403,0,0,0,0,0,0
284,1133,1,0.315217391304344,0.30864197530864595,0.41403026134800536,0.48827292110874204,0.34782608695652173,0,0,0,0,0,0
286,1134,1,0.315217391304344,0.32098765432099435,0.5502063273727646,0.3390191897654585,0.3636363636363636,0,0,0,0,0,0
287,1135,1,0.315217391304344,0.32098765432099435,0.5790921595598348,0.27931769722814503,0.37154150197628455,0,0,0,0,0,0
288,1136,1,0.315217391304344,0.32098765432099435,0.876203576341128,0.24520255863539445,0.3794466403162055,0,0,0,0,0,0
289,31,0,0.315217391304344,0.33333333333333565,0.29848693259972503,0.4712153518123668,0.38735177865612647,0,0,0,0,0,0
290,1137,1,0.3043478260869534,0.33333333333333565,0.3686382393397525,0.5671641791044777,0.40711462450592883,0,0,0,0,0,0
291,1138,1,0.3043478260869534,0.33333333333333565,0.3713892709766162,0.5437100213219617,0.4150197628458498,0,0,0,0,0,0
292,1139,1,0.29347826086956263,0.32098765432099435,0.4195323246217333,0.4797441364605544,0.4229249011857707,0,0,0,0,0,0
293,1140,1,0.3043478260869534,0.33333333333333565,0.22971114167812925,0.42857142857142866,0.43083003952569165,0,0,0,0,0,0
294,32,0,0.3043478260869534,0.345679012345684,0.30811554332874835,0.5266524520255863,0.4387351778656126,0,0,0,0,0,0
295,6754,2,0.3043478260869534,0.345679012345684,0.28060522696011003,0.6609808102345417,0.458498023715415,0,0,0,0,0,0
296,6755,2,0.3043478260869534,0.3580246913580324,0.7537826685006879,0.22601279317697223,0.4703557312252964,0,0,0,0,0,0
297,1141,1,0.29347826086956263,0.345679012345684,0.31224209078404397,0.5565031982942432,0.48221343873517786,0,0,0,0,0,0
298,1142,1,0.29347826086956263,0.345679012345684,0.7496561210453923,0.11087420042643925,0.49011857707509876,0,0,0,0,0,0
300,6756,2,0.2717391304347813,0.32098765432099435,0.5488308115543328,0.33049040511727085,0.5177865612648221,0,0,0,0,0,0
301,1143,1,0.2717391304347813,0.33333333333333565,0.6244841815680879,0.38805970149253727,0.5296442687747035,0,0,0,0,0,0
302,1144,1,0.26086956521738347,0.33333333333333565,0.7867950481430537,0.14925373134328357,0.5375494071146245,0,0,0,0,0,0
303,33,0,0.2717391304347813,0.33333333333333565,0.4731774415405776,0.31982942430703626,0.5454545454545454,0,0,0,0,0,0
304,6757,2,0.2717391304347813,0.33333333333333565,0.4277854195323245,0.4989339019189765,0.5652173913043478,0,0,0,0,0,0
305,1145,1,0.2717391304347813,0.33333333333333565,0.7826685006877581,0.1577825159914712,0.5770750988142292,0,0,0,0,0,0
307,1146,1,0.2717391304347813,0.33333333333333565,0.283356258596974,0.5756929637526654,0.592885375494071,0,0,0,0,0,0
308,6758,2,0.2717391304347813,0.33333333333333565,0.5653370013755157,0.3518123667377399,0.6007905138339921,0,0,0,0,0,0
309,1147,1,0.28260869565216484,0.345679012345684,0.18844566712517197,0.5778251599147123,0.6126482213438734,0,0,0,0,0,0
310,6759,2,0.28260869565216484,0.345679012345684,0.38651994497936726,0.44136460554371,0.6205533596837944,0,0,0,0,0,0
311,34,0,0.29347826086956263,0.3580246913580324,0.4924346629986247,0.46268656716417905,0.6324110671936758,0,0,0,0,0,0
312,6760,2,0.29347826086956263,0.3580246913580324,0.39202200825309497,0.5117270788912581,0.6521739130434783,0,0,0,0,0,0
313,1148,1,0.28260869565216484,0.3580246913580324,0.4126547455295735,0.3390191897654585,0.6640316205533596,0,0,0,0,0,0
314,1149,1,0.29347826086956263,0.3580246913580324,0.19944979367262722,0.6545842217484009,0.6719367588932806,0,0,0,0,0,0
315,6761,2,0.28260869565216484,0.345679012345684,0.1815680880330124,0.701492537313433,0.6798418972332015,0,0,0,0,0,0
316,1150,1,0.28260869565216484,0.33333333333333565,0.6574965612104537,0.4371002132196163,0.691699604743083,0,0,0,0,0,0
317,1151,1,0.2717391304347813,0.33333333333333565,0.7510316368638241,0.27931769722814503,0.6996047430830039,0,0,0,0,0,0
318,1152,1,0.2717391304347813,0.33333333333333565,0.7111416781292985,0.17697228144989335,0.7075098814229248,0,0,0,0,0,0
319,1153,1,0.2717391304347813,0.33333333333333565,0.4731774415405776,0.4221748400852878,0.7154150197628457,0,0,0,0,0,0
320,1154,1,0.2717391304347813,0.33333333333333565,0.6107290233837688,0.255863539445629,0.7233201581027667,0,0,0,0,0,0
321,35,0,0.2717391304347813,0.33333333333333565,0.5254470426409905,0.38592750533049053,0.7312252964426877,0,0,0,0,0,0
322,1155,1,0.2717391304347813,0.33333333333333565,0.4814305364511693,0.26439232409381663,0.7509881422924901,0,0,0,0,0,0
323,1156,1,0.2717391304347813,0.345679012345684,0.3851444291609354,0.42430703624733473,0.758893280632411,0,0,0,0,0,0
324,1157,1,0.2717391304347813,0.345679012345684,0.5405777166437415,0.55863539445629,0.7667984189723319,0,0,0,0,0,0
325,6762,2,0.2717391304347813,0.345679012345684,0.4401650618982118,0.464818763326226,0.7747035573122529,0,0,0,0,0,0
326,1158,1,0.2717391304347813,0.345679012345684,0.7303988995873452,0.16417910447761191,0.7865612648221343,0,0,0,0,0,0
327,1159,1,0.26086956521738347,0.345679012345684,0.4580467675378266,0.4541577825159914,0.7944664031620552,0,0,0,0,0,0
328,1160,1,0.26086956521738347,0.345679012345684,0.2819807427785419,0.7803837953091685,0.8023715415019762,0,0,0,1,0,1
329,36,0,0.24999999999999994,0.33333333333333565,0.7359009628610731,0.24093816631130063,0.8102766798418972,0,0,0,0,0,0
330,37,0,0.26086956521738347,0.345679012345684,0.7592847317744154,0.20895522388059695,0.8300395256916996,0,0,0,0,0,0
331,6763,2,0.24999999999999994,0.33333333333333565,0.3163686382393398,0.464818763326226,0.849802371541502,0,0,0,0,0,0
332,6764,2,0.24999999999999994,0.33333333333333565,0.3067400275103165,0.678038379530917,0.8616600790513833,0,0,0,0,0,0
333,6765,2,0.24999999999999994,0.32098765432099435,0.5089408528198076,0.42857142857142866,0.0,0,0,0,0,0,0
334,1161,1,0.23913043478260215,0.30864197530864595,0.6588720770288861,0.23880597014925375,0.01185770750988141,0,0,0,0,0,0
335,6766,2,0.23913043478260215,0.2962962962963046,0.41403026134800536,0.5266524520255863,0.01976284584980237,0,0,0,0,0,0
336,1162,1,0.22826086956521147,0.2962962962963046,0.799174690508941,0.12366737739872063,0.031620553359683834,0,0,0,0,0,0
338,1163,1,0.24999999999999994,0.32098765432099435,0.7895460797799174,0.16204690831556506,0.05138339920948615,0,0,0,0,0,0
339,1164,1,0.23913043478260215,0.30864197530864595,0.5433287482806053,0.38592750533049053,0.059288537549407105,0,0,0,0,0,0
340,6767,2,0.23913043478260215,0.30864197530864595,0.7496561210453923,0.257995735607676,0.06719367588932806,0,0,0,0,0,0
341,1165,1,0.22826086956521147,0.2962962962963046,0.42090784044016516,0.4115138592750533,0.07905138339920947,0,0,0,0,0,0
342,6768,2,0.22826086956521147,0.30864197530864595,0.4979367262723522,0.2665245202558635,0.08695652173913043,0,0,0,0,0,0
343,1166,1,0.22826086956521147,0.30864197530864595,0.41678129298486954,0.5628997867803839,0.09881422924901179,0,0,0,0,0,0
344,1167,1,0.23913043478260215,0.32098765432099435,0.30261348005502064,0.6076759061833689,0.1067193675889328,0,0,0,0,0,0
346,1168,1,0.23913043478260215,0.32098765432099435,0.5735900962861074,0.27292110874200415,0.12648221343873517,0,0,0,0,0,0
347,6769,2,0.23913043478260215,0.32098765432099435,0.40027510316368664,0.5351812366737742,0.13438735177865613,0,0,0,0,0,0
348,1169,1,0.23913043478260215,0.32098765432099435,0.5171939477303988,0.44136460554371,0.14624505928853754,0,0,0,0,0,0
349,1170,1,0.24999999999999994,0.32098765432099435,0.6176066024759286,0.2473347547974413,0.1541501976284585,0,0,0,0,0,0
350,1171,1,0.24999999999999994,0.32098765432099435,0.5873452544704265,0.3027718550106609,0.1620553359683794,0,0,0,0,0,0
351,38,0,0.24999999999999994,0.32098765432099435,0.31911966987620355,0.5159914712153517,0.1699604743083004,0,0,0,0,0,0
352,6770,2,0.24999999999999994,0.33333333333333565,0.6093535075653369,0.23240938166311298,0.18972332015810275,0,0,0,0,0,0
353,6771,2,0.24999999999999994,0.33333333333333565,0.46629986244841826,0.5522388059701493,0.20158102766798416,0,0,0,0,0,0
354,39,0,0.23913043478260215,0.32098765432099435,0.6960110041265475,0.21108742004264394,0.2134387351778656,0,0,0,0,0,0
355,1172,1,0.24999999999999994,0.32098765432099435,0.6740027510316371,0.3027718550106609,0.23320158102766797,0,0,0,0,0,0
356,1173,1,0.24999999999999994,0.32098765432099435,0.6258596973865198,0.3582089552238806,0.24110671936758893,0,0,0,0,0,0
357,6772,2,0.24999999999999994,0.33333333333333565,0.3163686382393398,0.6140724946695096,0.24901185770750986,0,0,0,0,0,0
358,1174,1,0.24999999999999994,0.33333333333333565,0.4800550206327374,0.3006396588486141,0.2608695652173913,0,0,0,0,0,0
359,6773,2,0.24999999999999994,0.32098765432099435,0.4112792297111416,0.3539445628997869,0.26877470355731226,0,0,0,0,0,0
360,6774,2,0.24999999999999994,0.32098765432099435,0.5488308115543328,0.3091684434968017,0.28063241106719367,0,0,0,0,0,0
361,6775,2,0.23913043478260215,0.32098765432099435,0.4855570839064649,0.38592750533049053,0.2924901185770751,0,0,0,0,0,0
362,1175,1,0.23913043478260215,0.32098765432099435,0.5887207702888584,0.3560767590618336,0.3043478260869565,0,0,0,0,0,0
363,40,0,0.24999999999999994,0.32098765432099435,0.6492434662998625,0.2302771855010661,0.31225296442687744,0,0,0,0,0,0
364,1176,1,0.24999999999999994,0.32098765432099435,0.3713892709766162,0.5906183368869936,0.3320158102766798,0,0,0,0,0,0
365,1177,1,0.24999999999999994,0.33333333333333565,0.3287482806052271,0.748400852878465,0.33992094861660077,0,0,0,0,0,0
366,1178,1,0.24999999999999994,0.33333333333333565,0.2544704264099038,0.7974413646055438,0.34782608695652173,0,0,0,0,0,0
367,6776,2,0.24999999999999994,0.345679012345684,0.5281980742778543,0.44349680170575695,0.3557312252964427,0,0,0,0,0,0
368,6777,2,0.24999999999999994,0.33333333333333565,0.5515818431911965,0.38805970149253727,0.3675889328063241,0,0,0,0,0,0
369,1179,1,0.23913043478260215,0.33333333333333565,0.4415405777166437,0.41364605543710026,0.3794466403162055,0,0,0,0,0,0
370,41,0,0.23913043478260215,0.33333333333333565,0.5763411279229711,0.3411513859275053,0.38735177865612647,0,0,0,0,0,0
371,6778,2,0.23913043478260215,0.32098765432099435,0.6244841815680879,0.36460554371002135,0.40711462450592883,0,0,0,0,0,0
372,1180,1,0.23913043478260215,0.33333333333333565,0.5997248968363138,0.38379530916844357,0.41897233201581024,0,0,0,0,0,0
373,6779,2,0.22826086956521147,0.32098765432099435,0.32599724896836313,0.6737739872068231,0.4268774703557312,0,0,0,0,0,0
374,1181,1,0.22826086956521147,0.32098765432099435,0.33562585969738645,0.466950959488273,0.4387351778656126,0,0,0,0,0,0
375,1182,1,0.22826086956521147,0.32098765432099435,0.3617606602475929,0.48827292110874204,0.44664031620553357,0,0,0,0,0,0
376,1183,1,0.22826086956521147,0.30864197530864595,0.5020632737276478,0.36886993603411516,0.45454545454545453,0,0,0,0,0,0
377,6780,2,0.22826086956521147,0.30864197530864595,0.3204951856946354,0.678038379530917,0.4624505928853755,0,0,0,0,0,0
378,6781,2,0.22826086956521147,0.30864197530864595,0.3521320495185696,0.7206823027718551,0.4743083003952569,0,0,0,0,0,0
379,1184,1,0.21739130434782078,0.30864197530864595,0.8060522696011003,0.1982942430703624,0.4861660079051383,0,0,0,0,0,0
380,1185,1,0.21739130434782078,0.30864197530864595,0.8060522696011003,0.1428571428571428,0.49407114624505927,0,0,0,0,0,0
382,1186,1,0.23913043478260215,0.345679012345684,0.5199449793672626,0.43283582089552236,0.5098814229249011,0,0,0,0,0,0
383,1187,1,0.23913043478260215,0.345679012345684,0.22971114167812925,0.5948827292110875,0.5177865612648221,0,0,0,0,0,0
384,6782,2,0.23913043478260215,0.3580246913580324,0.9270976616231086,0.14712153518123666,0.525691699604743,0,0,0,0,0,0
385,1188,1,0.23913043478260215,0.345679012345684,0.7482806052269599,0.1428571428571428,0.5375494071146245,0,0,0,0,0,0
386,6783,2,0.24999999999999994,0.3580246913580324,0.3383768913342504,0.5394456289978679,0.5454545454545454,0,0,0,0,0,0
387,1189,1,0.24999999999999994,0.3703703703703737,0.20770288858321884,0.6567164179104478,0.5573122529644269,0,0,0,0,0,0
388,1190,1,0.26086956521738347,0.3703703703703737,0.11141678129298499,0.8592750533049042,0.5652173913043478,0,0,0,0,0,0
389,1191,1,0.24999999999999994,0.3703703703703737,0.3947730398899587,0.5991471215351815,0.5731225296442687,0,0,0,0,0,0
390,6784,2,0.24999999999999994,0.3703703703703737,0.33012379642365897,0.7398720682302772,0.5810276679841897,0,0,0,0,0,0
391,1192,1,0.24999999999999994,0.3703703703703737,0.4016506189821185,0.5671641791044777,0.592885375494071,0,0,0,0,0,0
392,1193,1,0.24999999999999994,0.3580246913580324,0.4442916093535074,0.38379530916844357,0.6007905138339921,0,0,0,0,0,0
393,6785,2,0.24999999999999994,0.345679012345684,0.44291609353507555,0.49680170575692967,0.608695652173913,0,0,0,0,0,0
